2026-05-15 14:09:41,781 [INFO] ────────────────────────────────────────────────────────────
2026-05-15 14:09:41,783 [INFO] retag started  |  mode=DRY RUN
2026-05-15 14:44:15,191 [INFO] [83/141] d6ab379d-cc6d-4ddc-848a-e66b53272d67 [raw]: subject_tags ['education', 'event', 'seminar'] → ['Education', 'Event', 'In-person', 'Youth (Under 18)'] | target_group ['cambodians_only', 'youth'] → ['Youth (Under 18)']
2026-05-15 14:44:17,993 [INFO] [84/141] 2f61baf8-c1e2-4ed8-986f-23a08dd26020 [raw]: subject_tags ['education'] → ['Event', 'In-person', 'Youth (Under 18)'] | target_group ['youth'] → ['Youth (Under 18)']
2026-05-15 14:44:20,903 [INFO] [85/141] f244a87d-721f-4d56-91d4-612354b6dc7f [raw]: subject_tags ['education'] → ['Education', 'Event', 'In-person', 'Youth (Under 18)'] | target_group ['youth'] → ['Youth (Under 18)']
2026-05-15 14:44:23,732 [INFO] [86/141] 1da4dbab-08f2-478c-8f3b-2dc805a0d248 [desc]: subject_tags ['competition', 'education', 'scholarship'] → ['Education', 'Fellowship', 'Online', 'Project Management', 'Undergraduate'] | target_group ['university_students'] → ['Undergraduate']
2026-05-15 14:44:26,729 [INFO] [87/141] 38fad048-2121-46a5-9166-be996f65a9b5 [raw]: subject_tags ['data', 'environment'] → ['Community Organizing', 'Data & Mathematics', 'Environment & Sustainability', 'Event', 'Online', 'Open to All'] | target_group ['open_to_all'] → ['Open to All']
2026-05-15 14:44:29,643 [INFO] [88/141] bd941e6a-ff3c-4b4b-83f3-20bb73f3d49d [raw]: subject_tags ['course', 'education'] → ['Education', 'Event', 'In-person', 'Undergraduate', 'Youth (Under 18)'] | target_group ['university_students', 'youth'] → ['Undergraduate', 'Youth (Under 18)']
2026-05-15 14:44:32,698 [INFO] [89/141] d30a9418-20d4-421f-86c5-e73c2244446c [raw]: subject_tags ['education', 'scholarship'] → ['Education', 'Event', 'Fellowship', 'In-person', 'Youth (Under 18)'] | target_group ['cambodians_only', 'youth'] → ['Youth (Under 18)']
2026-05-15 14:44:35,577 [INFO] [90/141] 522e770a-2682-4514-8e00-e20fe3fc342f [raw]: subject_tags ['education', 'event'] → ['Education', 'Event', 'In-person', 'Undergraduate', 'Youth (Under 18)'] | target_group ['university_students', 'youth'] → ['Undergraduate', 'Youth (Under 18)']
2026-05-15 14:44:38,548 [INFO] [91/141] 1dc97592-bef5-471a-9c48-0be92c2ca168 [raw]: subject_tags ['community', 'education', 'event'] → ['Event', 'Event Planning', 'In-person', 'Marketing & Social Media', 'Open to All'] | target_group ['cambodians_only'] → []
2026-05-15 14:44:41,407 [INFO] [92/141] 5a09c818-e9d4-4c1d-ac07-bdf9b18ae115 [raw]: subject_tags ['education', 'event'] → ['Education', 'Event', 'In-person', 'Youth (Under 18)'] | target_group ['youth'] → ['Youth (Under 18)']
2026-05-15 14:44:44,377 [INFO] [93/141] 31ac6b64-a740-4d65-bcb4-7fc40adb2cfe [raw]: subject_tags ['education', 'event', 'scholarship'] → ['Education', 'Event', 'In-person', 'Undergraduate', 'Youth (Under 18)'] | target_group ['university_students', 'youth'] → ['Undergraduate', 'Youth (Under 18)']
2026-05-15 14:44:47,959 [INFO] [94/141] 2d2188fc-3010-4b05-8998-716c8a11562c [raw]: subject_tags ['competition', 'education'] → ['Education', 'Event', 'In-person', 'Postgraduate', 'Professional', 'Recent Graduate', 'Undergraduate'] | target_group ['cambodians_only'] → []
2026-05-15 14:44:50,986 [INFO] [95/141] 4c2162cb-43a0-473d-847c-747de72842e8 [raw]: subject_tags ['competition', 'education'] → ['Competition & Hackathon', 'Education', 'Event Planning', 'In-person', 'Youth (Under 18)'] | target_group ['youth'] → ['Youth (Under 18)']
2026-05-15 14:44:54,535 [INFO] [96/141] 1d72f286-b100-404d-b10f-a694021f3fde [raw]: subject_tags ['competition', 'education'] → ['Education', 'Event', 'In-person', 'Youth (Under 18)'] | target_group ['cambodians_only', 'youth'] → ['Youth (Under 18)']
2026-05-15 14:44:57,462 [INFO] [97/141] 51d1c9f4-bed3-4838-a21e-59ceb7dec605 [raw]: subject_tags ['competition', 'scholarship'] → ['Competition & Hackathon', 'Online', 'Open to All'] | target_group ['high_school', 'university_students'] → ['High School Student', 'Undergraduate']
2026-05-15 14:45:00,456 [INFO] [98/141] 3cb7e401-8158-4ba6-af91-7db1e8f01a53 [raw]: subject_tags ['education'] → ['Event', 'In-person', 'Open to All'] | target_group ['null'] → []
2026-05-15 14:45:03,418 [INFO] [99/141] 411e896b-0b86-42ac-8f72-1282c97c3267 [raw]: subject_tags ['competition', 'education'] → ['Community Development', 'Event', 'In-person', 'Open to All'] | target_group ['cambodians_only', 'students'] → []
2026-05-15 14:45:06,342 [INFO] [100/141] 2cfa9ba1-f10a-4601-9f22-7489c61ea3f3 [raw]: subject_tags ['competition', 'education'] → ['Competition & Hackathon', 'Education', 'Event Planning', 'Online', 'Youth (Under 18)'] | target_group ['cambodians_only', 'youth'] → ['Youth (Under 18)']
2026-05-15 14:45:09,255 [INFO] [101/141] c437e7a5-db1c-44af-bdc7-b492dfbb286d [raw]: subject_tags ['education', 'event', 'technology'] → ['Data & Mathematics', 'Event', 'Online', 'Open to All'] | target_group ['open_to_all'] → ['Open to All']
2026-05-15 14:45:12,146 [INFO] [102/141] 7279ca7e-209e-48c3-918b-0ac3cadae235 [desc]: subject_tags ['education', 'leadership', 'scholarship'] → ['Education', 'Fellowship', 'Online', 'Undergraduate', 'Youth (Under 18)'] | target_group ['university_students', 'youth'] → ['Undergraduate', 'Youth (Under 18)']
2026-05-15 14:45:15,118 [INFO] [103/141] 5bf96ea0-a696-4099-9f81-53e61f0b23a8 [raw]: subject_tags ['community', 'leadership', 'youth'] → ['Community Development', 'Event', 'In-person', 'Project Management', 'Public Speaking', 'Youth (Under 18)'] | target_group ['cambodians_only', 'youth'] → ['Youth (Under 18)']
2026-05-15 14:45:18,144 [INFO] [104/141] 3a7fd9a8-3811-43a7-b2d4-84fca1204ead [desc]: subject_tags ['education'] → ['Education', 'Event', 'In-person', 'Undergraduate'] | target_group ['university_students'] → ['Undergraduate']
2026-05-15 14:45:21,165 [INFO] [105/141] 21cbfbfb-5630-4676-afb0-c8c226dc0288 [raw]: subject_tags ['business', 'event', 'innovation', 'science', 'technology'] → ['AI & Machine Learning', 'E-commerce', 'Entrepreneurship', 'Event', 'In-person', 'Management', 'Open to All', 'Public Policy'] | target_group ['open_to_all'] → ['Open to All']
2026-05-15 14:45:24,131 [INFO] [106/141] 682fc773-a6df-4033-97d5-35dc6e927e6d [raw]: subject_tags ['business', 'technology', 'workshop'] → ['Course', 'E-commerce', 'Entrepreneurship', 'In-person', 'Marketing', 'Marketing & Social Media', 'Open to All'] | target_group ['business'] → []
2026-05-15 14:45:27,096 [INFO] [107/141] 3ebe7395-4d3a-4413-92f7-193c1d57394b [raw]: subject_tags ['course', 'education', 'event', 'internship', 'scholarship', 'technology'] → ['AI & Machine Learning', 'Cybersecurity', 'Data & Mathematics', 'Education', 'Event', 'In-person', 'Professional', 'Undergraduate'] | target_group ['graduates', 'professionals', 'university_students'] → ['Professional', 'Recent Graduate', 'Undergraduate']
2026-05-15 14:45:30,045 [INFO] [108/141] e9b69922-23b4-494c-af02-6703757498bc [raw]: subject_tags ['course', 'technology', 'training'] → ['Course', 'In-person', 'Professional', 'Project Management', 'Recent Graduate', 'Software Development', 'Undergraduate', 'Web Development'] | target_group ['null'] → []
2026-05-15 14:45:32,959 [INFO] [109/141] fae99347-44fc-4d9a-b070-b958e16f106b [raw]: subject_tags ['agriculture', 'business', 'entrepreneurship', 'event', 'technology', 'training'] → ['Agriculture', 'Community Development', 'Entrepreneurship', 'Event', 'In-person', 'Project Management', 'Undergraduate'] | target_group ['university_students'] → ['Undergraduate']
2026-05-15 14:45:35,807 [INFO] [110/141] e0baa97f-ad82-4da4-bbbb-f3c64e865169 [raw]: subject_tags ['bootcamp', 'business', 'technology', 'training'] → ['Course', 'Entrepreneurship', 'In-person', 'Management', 'Marketing', 'Project Management', 'Youth (Under 18)'] | target_group ['cambodians_only', 'youth'] → ['Youth (Under 18)']
2026-05-15 14:45:38,814 [INFO] [111/141] 38c939ca-6a68-4113-8ed0-8583458e3113 [raw]: subject_tags ['business', 'event', 'startup', 'technology'] → ['AI & Machine Learning', 'Community Development', 'Environment & Sustainability', 'Event', 'Hybrid', 'Youth (Under 18)'] | target_group ['cambodians_only', 'youth'] → ['Youth (Under 18)']
2026-05-15 14:45:43,358 [INFO] [112/141] e3d52be0-d9b3-4087-9449-29dddf439b3d [raw]: subject_tags ['community', 'education', 'training'] → ['Course', 'Education', 'Entrepreneurship', 'In-person', 'Project Management', 'Undergraduate'] | target_group ['university_students'] → ['Undergraduate']
2026-05-15 14:45:46,292 [INFO] [113/141] 1815e205-1057-4842-a382-d8493cf97107 [raw]: subject_tags ['education', 'event'] → ['Education', 'Event', 'Online', 'Undergraduate', 'Youth (Under 18)'] | target_group ['university_students', 'youth'] → ['Undergraduate', 'Youth (Under 18)']
2026-05-15 14:45:49,089 [INFO] [114/141] fe474b16-bd72-4413-b55c-b77dad143356 [desc]: subject_tags ['business', 'community', 'internship'] → ['Human Resources', 'In-person', 'Internship', 'Management', 'Marketing', 'Marketing & Social Media', 'Project Management', 'Undergraduate'] | target_group ['university_students'] → ['Undergraduate']
2026-05-15 14:45:51,964 [INFO] [115/141] e3e30db4-a48a-422d-a61a-ff23a88f0693 [raw]: subject_tags ['education', 'scholarship'] → ['Exchange Program', 'Online', 'Youth (Under 18)'] | target_group ['youth'] → ['Youth (Under 18)']
2026-05-15 14:45:54,894 [INFO] [116/141] 06f65cc4-8e8c-4f0f-93b5-1b0e4ab94956 [raw]: subject_tags ['competition', 'education'] → ['Competition & Hackathon', 'Education', 'Event', 'High School Student', 'Online'] | target_group ['cambodians_only'] → []
2026-05-15 14:45:57,762 [INFO] [117/141] 68caaf36-be1e-4127-97d5-040691b298ff [raw]: subject_tags ['course', 'education'] → ['Course', 'Education', 'Online', 'Open to All'] | target_group ['null'] → []
2026-05-15 14:46:00,701 [INFO] [118/141] 202487a2-6541-41a9-ba57-3018f05c4ad2 [raw]: subject_tags ['bootcamp', 'business', 'community', 'entrepreneurship', 'technology'] → ['Course', 'Entrepreneurship', 'Management', 'Marketing', 'Online', 'Youth (Under 18)'] | target_group ['cambodians_only', 'youth'] → ['Youth (Under 18)']
2026-05-15 14:46:03,687 [INFO] [119/141] 428b3eff-71fd-4521-87a6-e8e4a479c9c2 [raw]: subject_tags ['community', 'education', 'event', 'history'] → ['Community Organizing', 'Education', 'Event', 'In-person', 'Open to All', 'Public Policy', 'Sociology'] | target_group ['open_to_all'] → ['Open to All']
2026-05-15 14:46:06,418 [INFO] [120/141] 008097d1-d019-4467-b649-61edb150c6b0 [raw]: subject_tags ['education'] → ['Education', 'Event', 'Undergraduate'] | target_group ['university_students'] → ['Undergraduate']
2026-05-15 14:46:09,423 [INFO] [121/141] d30f398a-7521-4e29-b078-df400ecd3564 [desc]: subject_tags ['business', 'internship'] → ['Human Resources', 'In-person', 'Internship', 'Management', 'Undergraduate', 'Writing & Translation'] | target_group ['cambodians_only', 'university_students'] → ['Undergraduate']
2026-05-15 14:46:12,463 [INFO] [122/141] 0008584f-ea1a-44af-8518-4f728bbe1bc9 [raw]: subject_tags ['internship'] → ['Human Resources', 'In-person', 'Internship', 'Management', 'Recent Graduate', 'Undergraduate'] | target_group ['graduates', 'university_students'] → ['Recent Graduate', 'Undergraduate']
2026-05-15 14:46:15,820 [INFO] [123/141] 83316931-c886-41be-acba-40fa7245b2bc [raw]: subject_tags ['event', 'history', 'media'] → ['Community Organizing', 'Event', 'In-person', 'Open to All', 'Public Policy', 'Sociology'] | target_group ['open_to_all'] → ['Open to All']
2026-05-15 14:46:19,034 [INFO] [124/141] 88401fb3-ae0a-4641-8300-89404f8e241b [desc]: subject_tags ['agriculture', 'business', 'community', 'youth'] → ['Agriculture', 'Community Development', 'Entrepreneurship', 'Event', 'In-person', 'Marketing & Social Media', 'Youth (Under 18)'] | target_group ['cambodians_only', 'youth'] → ['Youth (Under 18)']
2026-05-15 14:46:22,332 [INFO] [125/141] aa0da991-f525-4512-bd0c-a31eb5fa329c [desc]: subject_tags [] → ['Course', 'Online', 'Software Development', 'Undergraduate', 'Web Development']
2026-05-15 14:46:26,042 [INFO] [126/141] e4be5a73-d734-4fb8-8fcc-2b652141320d [desc]: subject_tags [] → ['Course', 'Online', 'Software Development', 'Undergraduate', 'Web Development']
2026-05-15 14:46:29,971 [INFO] [127/141] 77a1d5e4-11aa-4c55-bedc-e4011792808f [raw]: subject_tags ['course', 'technology'] → ['AI & Machine Learning', 'Cloud Computing', 'Course', 'In-person', 'Software Development', 'Youth (Under 18)'] | target_group ['youth'] → ['Youth (Under 18)']
2026-05-15 14:46:33,206 [INFO] [128/141] 833714c5-31b6-4dcf-bebc-48b07f1f75a7 [raw]: subject_tags ['agriculture', 'business', 'community', 'training', 'youth'] → ['Agriculture', 'Community Development', 'Entrepreneurship', 'Event', 'In-person', 'Project Management', 'Youth (Under 18)'] | target_group ['community', 'youth'] → ['Youth (Under 18)']
2026-05-15 14:46:36,101 [INFO] [129/141] a846339b-3135-4e66-ab58-4ec465de8f38 [raw]: subject_tags ['agriculture', 'business', 'community', 'event', 'training'] → ['Agriculture', 'Community Development', 'Entrepreneurship', 'Event', 'In-person', 'Project Management', 'Undergraduate', 'Youth (Under 18)'] | target_group ['cambodians_only', 'university_students', 'youth'] → ['Undergraduate', 'Youth (Under 18)']
2026-05-15 14:46:38,873 [INFO] [130/141] ba5f3c3c-b8cc-4fca-94f2-f062fa0884da [raw]: subject_tags ['business', 'event', 'innovation', 'technology'] → ['AI & Machine Learning', 'Data & Mathematics', 'Environment & Sustainability', 'Event', 'In-person', 'Open to All', 'Project Management', 'Software Development', 'Web Development'] | target_group ['open_to_all'] → ['Open to All']
2026-05-15 14:46:41,888 [INFO] [131/141] 0966f2e6-13cb-4b65-83ea-84a8d1923a24 [raw]: subject_tags ['government', 'internship', 'technology'] → ['In-person', 'Internship', 'Open to All', 'Project Management', 'Software Development', 'Web Development'] | target_group ['null'] → []
2026-05-15 14:46:45,045 [INFO] [132/141] 0e4c02c3-f991-43a8-a010-335344368637 [raw]: subject_tags ['course', 'education', 'job', 'technology'] → ['Course', 'Data & Mathematics', 'Online', 'Professional', 'Recent Graduate', 'Software Development', 'Undergraduate', 'Web Development'] | target_group ['graduates', 'professionals', 'university_students'] → ['Professional', 'Recent Graduate', 'Undergraduate']
2026-05-15 14:46:47,725 [INFO] [133/141] 318482d6-f3cf-4dd1-bced-bb3d75acc944 [raw]: subject_tags ['community', 'event', 'leadership', 'volunteer', 'youth'] → ['Community Organizing', 'Event', 'In-person', 'Public Speaking', 'Youth (Under 18)'] | target_group ['youth'] → ['Youth (Under 18)']
2026-05-15 14:46:50,843 [INFO] [134/141] 925b8260-3952-4edb-9406-75e27aa56462 [raw]: subject_tags ['community', 'internship', 'media', 'research'] → ['In-person', 'Internship', 'Journalism', 'Open to All', 'Project Management', 'Writing & Translation'] | target_group ['cambodians_only'] → []
2026-05-15 14:46:53,863 [INFO] [135/141] 987aa21e-4280-4878-87ea-90072775129d [raw]: subject_tags ['community', 'leadership', 'technology'] → ['Community Organizing', 'Event', 'In-person', 'Internship', 'Open to All', 'Project Management'] | target_group ['null'] → []
2026-05-15 14:46:56,948 [INFO] [136/141] e311d4db-3abf-4efc-aa2a-a7b300d6e009 [raw]: subject_tags ['business', 'event', 'job', 'leadership', 'seminar', 'technology'] → ['Event', 'In-person', 'Management', 'Marketing & Social Media', 'Open to All'] | target_group ['open_to_all'] → ['Open to All']
2026-05-15 14:46:59,868 [INFO] [137/141] 5dd61766-7655-462c-b3c9-5725a9841f78 [raw]: subject_tags ['business', 'finance', 'internship'] → ['Accounting', 'Finance', 'In-person', 'Internship', 'Management', 'Youth (Under 18)'] | target_group ['male', 'youth'] → ['Youth (Under 18)']
2026-05-15 14:47:02,798 [INFO] [138/141] 8901ebc0-fd18-40ca-b7b4-60bcf22efde4 [desc]: subject_tags ['AI & Machine Learning', 'Cloud Computing', 'Entrepreneurship', 'Event', 'Software Development'] → ['AI & Machine Learning', 'Cloud Computing', 'Cybersecurity', 'Event', 'In-person', 'Mobile Development', 'Open to All', 'Software Development', 'Web Development']
2026-05-15 14:47:05,483 [INFO] [139/141] 95fc7f78-e4d0-4c17-a11f-6bee8f882f6d [desc]: subject_tags ['Community Development', 'Event', 'Online', 'Web Development'] → ['In-person', 'Internship', 'Open to All']
2026-05-15 14:47:08,289 [INFO] [140/141] a4ade9c3-a064-4952-a852-f8b63f694a77 [desc]: subject_tags ['Community Development', 'Course', 'In-person', 'Open to All', 'Web Development'] → ['Event', 'Online', 'Open to All']
2026-05-15 14:47:11,351 [INFO] [141/141] a161de8b-3e73-4d5e-8d99-5c2dc5df5415 [raw]: subject_tags ['education', 'leadership', 'technology', 'training'] → ['Course', 'Data & Mathematics', 'Online', 'Professional', 'Recent Graduate', 'Youth (Under 18)'] | target_group ['graduates', 'professionals', 'youth'] → ['Professional', 'Recent Graduate', 'Youth (Under 18)']
2026-05-15 14:47:13,351 [INFO] Done.  updated=141  skipped=0  errors=0  (DRY RUN — no writes)
